parent_id,id,comment,user_id,written_at,updated_at,depth,ranks_up,ranks_down,best_score,user_reputation,replies_count
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfkrP7XuczOm9M63qGUkRIWrZe,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfkrP7XuczOm9M63qGUkRIWrZe_r_2tg0hTan9brlfim6Gi4kktyjRg2,"Most cities have noise ordinances that can’t be more than 50 decibels night and dawn and 70 decibels during the day, it is a fine and in my city fines increase with every new offence. Bullhorns and sirens in the early morning are violation of the noise ordinances. Fine them and continue to fine them. Hit them in the pocket ",u_rm85TFG5IOiC,2025-02-28 10:02:08,2025-02-28 17:52:56,1,8,1,747,677440,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfkrP7XuczOm9M63qGUkRIWrZe,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfkrP7XuczOm9M63qGUkRIWrZe_r_2tfu87oeOgrllg3J9oAHiLlARA0,"Doesn't really seem effective in the long term? This is just interference being pushed down the road and if they want to be really effective, they should encourage illegals to return to their native countries and offer assistance in helping them return. ",u_bUbPBfuRXoCO,2025-02-28 09:08:07,2025-03-01 08:55:42,1,6,0,734,1177830,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfkrP7XuczOm9M63qGUkRIWrZe,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfkrP7XuczOm9M63qGUkRIWrZe_r_2tir9w7XrYOK1eOO3k2KKg8cB1n,Then Jan 6 was a SUPER crime aiding and abetting the former pres at the time ,u_nxzHsXdLe7S2,2025-03-01 10:13:07,2025-03-01 10:13:17,1,0,0,327,2780,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz,Isn't interference with law enforcement a crime still? ,u_viiMLDqki7wh,2025-02-28 07:38:54,2025-03-02 12:40:06,0,125,13,765,29020,11
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfvmD48gdUpaecdJ9X7jfSrGXf,it's technically not interfering it is free speech. if they blocked the doors of homes being investigated or stood in the middle of the officers kind of passively blocking them that's interference. same rights everyone else has. ,u_wNBPV49wyvdV,2025-02-28 09:21:39,2025-03-01 11:21:04,1,4,3,633,15360,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfn1B7vTOBxitcRSPdAqhJgQwu,It’s a crime for the police to force people to identify themselves without evidence of a crime.   Never talk to the police. A person doesn’t need to incriminate themselves.  Most people unwittingly incriminate  themselves.  Not incriminating yourself is fundamental to our legal system.  Never open your door and never help them  incriminate yourself,u_Hkcc7X8Wd9Rw,2025-02-28 08:09:38,2025-03-01 11:21:13,1,8,21,538,3330,5
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfn1B7vTOBxitcRSPdAqhJgQwu,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfnmtKBL4jHK5EX7wSZ8CVvuQ9,Yeah I had a few try that game in their car after a traffic stop. After I asked for lisc and registration the second time and they refused I dragged them through the car window I broke. I never lost a case and we never paid a dime to vehicle damage.,u_vTtJMi3q0b3P,2025-02-28 08:15:58,2025-02-28 14:51:34,2,4,3,543,275520,5
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfnmtKBL4jHK5EX7wSZ8CVvuQ9,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfqYJIjR6U1O6CCxeupt2hUlgF,"Only the driver is required to identify themself.  Passengers are not. This is the USA, , you are not required to  identify yourself to the police if your not driving.Never open your door . If the police have a warrant they have no need to  knock.   Their coming in.",u_Hkcc7X8Wd9Rw,2025-02-28 08:38:42,2025-02-28 14:51:43,3,4,2,565,3360,2
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfqYJIjR6U1O6CCxeupt2hUlgF,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2thGKnIR8sjIBVT7rkEFMAITVJp,"It's safer to knock.been alot of wrong address raids. If I go to bed with a clear conscience.  That door is locked for those coming in protection. And yes, my home is set up for just a mistake",u_viiMLDqki7wh,2025-02-28 20:40:31,2025-02-28 20:40:41,4,0,0,463,30160,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfqYJIjR6U1O6CCxeupt2hUlgF,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tglcCKCJqVXG0qbG1FhBuepeAG,"Correct, at least I’m not the only person here that knows about legal rights.",u_LOri9YoQbGXN,2025-02-28 16:27:55,2025-02-28 16:28:26,4,0,0,433,10160,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfnmtKBL4jHK5EX7wSZ8CVvuQ9,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfwR3mezqrp2uFmnOaX7Qz6oUn,"Yeah that's wonderful if that's why you signed up to be a police officer. Wonderful public relations, your community must have loved you.",u_Dr5gm6GeZWew,2025-02-28 09:27:04,2025-02-28 14:51:49,3,3,1,505,52450,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfnmtKBL4jHK5EX7wSZ8CVvuQ9,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2th5GDf7xMW39hiMK484wQuuTKM,"One did that to a coworker....payback was a real wakeup call.  Yes he went to jail for a while, but cop was fit only for desk duty afterwards. ",u_viiMLDqki7wh,2025-02-28 19:09:27,2025-03-01 11:24:47,3,1,0,476,30100,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfnmtKBL4jHK5EX7wSZ8CVvuQ9,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tglR9hRaU38VWoHhgympQHvfDy,Traffic stop the driver has to identify if you have probably cause for pulling them over.  You might be the very thing wrong with police.  ,u_LOri9YoQbGXN,2025-02-28 16:26:27,2025-02-28 16:31:48,3,0,0,406,10160,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfnmtKBL4jHK5EX7wSZ8CVvuQ9,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tizZ7JMRfcek750FTlUk2PjPm9,cool story bro. You never did any of that. ,u_q2sL9cYNQ4tZ,2025-03-01 11:22:15,2025-03-01 11:22:16,3,0,0,311,251110,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfn1B7vTOBxitcRSPdAqhJgQwu,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfnGoYwmax3t7CbvtvOl1FuIDA,"All they need is articulable suspicion, cops don't need evidence in hand to start and investigation or detain someone",u_HhC5jGt9H895,2025-02-28 08:11:43,2025-02-28 10:56:36,2,4,2,497,287600,2
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfnGoYwmax3t7CbvtvOl1FuIDA,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfqTgawiKCX9TDeGlpUt596OTW,Wrong.  The police need the legal suspicion.  Guessing and  rumors don’t cut it.   Dont help the police by incriminating yourself.  ,u_Hkcc7X8Wd9Rw,2025-02-28 08:38:05,2025-02-28 14:52:50,3,3,3,474,3360,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfnGoYwmax3t7CbvtvOl1FuIDA,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfqsWwuXKbUHJwzupFj7XR0u8P,"Illegal detention can be a payday for people that know their rights , never talk to police. ",u_Hkcc7X8Wd9Rw,2025-02-28 08:41:23,2025-02-28 10:18:35,3,1,1,441,3360,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfqsWwuXKbUHJwzupFj7XR0u8P,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfuj0I20iZsZrKkS9GIDlxkK36,"Can be, might be, could be. It would better just to not be out interfering with police raids and avoid the hassle all together. ",u_HhC5jGt9H895,2025-02-28 09:13:00,2025-02-28 10:18:42,4,1,0,557,287600,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfuj0I20iZsZrKkS9GIDlxkK36,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfwddxEumaz47JMZtJpkF2y575,Yeah but what's the fun in that?,u_Dr5gm6GeZWew,2025-02-28 09:28:44,2025-02-28 10:18:37,5,0,1,319,52450,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfn1B7vTOBxitcRSPdAqhJgQwu,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfsDNvw5BLuvv5WzQQM90bjok7,"We wouldn’t be having this problem at all if Biden, Harris, and Mayorkas hadn’t opened our door to every country in the world. ",u_raDIaWVMmjfy,2025-02-28 08:52:22,2025-02-28 12:20:21,2,2,2,459,53140,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfsDNvw5BLuvv5WzQQM90bjok7,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfwruFLumOICYbQGoPaJNI0xVK,"Coulda, woulda, shoulda.",u_Dr5gm6GeZWew,2025-02-28 09:30:38,2025-02-28 10:18:54,3,1,0,395,52450,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfn1B7vTOBxitcRSPdAqhJgQwu,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfpZwcL7414nd727C3f8W3U003,"Well, if you don't have anything to hide ..........",u_YaziM9arEiYu,2025-02-28 08:30:41,2025-02-28 10:19:00,2,2,1,405,460,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfpZwcL7414nd727C3f8W3U003,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfwheIWfUw4szhVTj8cSNHwfvB,And if you do?,u_Dr5gm6GeZWew,2025-02-28 09:29:16,2025-02-28 09:29:17,3,0,0,319,52450,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfwheIWfUw4szhVTj8cSNHwfvB,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tgfVbEUVPG91Omy9B5xH7ABQnf,"Then you must be breaking the law in some fashion, so you pay the consequences.",u_YaziM9arEiYu,2025-02-28 15:37:42,2025-02-28 15:37:42,4,0,0,354,530,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tgfVbEUVPG91Omy9B5xH7ABQnf,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tgpifwEH3WkgQ7dMGJ8Yasaeud,"And you're innocent until proven guilty and you use every apparatus that the law allows you in order not to be arrested,  tried, convicted and sentenced.",u_Dr5gm6GeZWew,2025-02-28 17:01:40,2025-02-28 17:07:31,5,0,0,423,52660,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfn1B7vTOBxitcRSPdAqhJgQwu,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tgA2iPXkAQhWyTNBliprCdq3aJ,"What a shame David that you don't think them being here is against the law, how bout you just let anybody help themselves to YOUR belongings, see how that plays out and let us know",u_YZuNdnPkOkDi,2025-02-28 11:18:58,2025-02-28 11:20:59,2,0,0,345,25150,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tgA2iPXkAQhWyTNBliprCdq3aJ,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tj04hbeYxZtOmK6rmrZCa5dop1,Don't pretend that you care about the law when you elect a convicted felon to be president,u_q2sL9cYNQ4tZ,2025-03-01 11:26:26,2025-03-01 11:27:27,3,0,0,280,251110,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tflQoVeWXJBNfZNVxYj07gcQtQ,Does the exercise of free speech constitute interference?,u_s69K4txtVNn3,2025-02-28 07:56:35,2025-02-28 17:52:59,1,7,12,517,379360,5
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tflQoVeWXJBNfZNVxYj07gcQtQ,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfm2ouoDwpzm7y8WhDahBFs3Ki,Intent is important but generally speaking interfering with law enforcement who are in the process of performing their duty is not protected free speech. If you warn an armed suspect about police presence and that results in harm to the officers you will go to jail.If you are warning a known criminal about police presence with the intent of helping said criminal avoid being apprehended that is also a crime.,u_0h2U0tinPjdQ,2025-02-28 08:01:38,2025-02-28 10:19:26,2,3,1,668,3590,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfm2ouoDwpzm7y8WhDahBFs3Ki,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfqjI1fPU7l8EgfDVDx1TGP1LK,How will you prove intent? Perhaps the bullhorns and verbal warnings are intended to get people to come out and surrender peacefully.,u_s69K4txtVNn3,2025-02-28 08:40:09,2025-02-28 11:12:00,3,0,2,439,379360,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tflQoVeWXJBNfZNVxYj07gcQtQ,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfmCBEbtAGVnn2hcHmYsSFzind,"Aiding and abetting is a crime. As well as harboring, hiding, or transporting illegally present people.  You can still exercise your rights while committing a crime at the same time.",u_8HOQEImCwzmC,2025-02-28 08:02:52,2025-02-28 11:18:35,2,5,1,666,160250,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tflQoVeWXJBNfZNVxYj07gcQtQ,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tflfwq1hORBUvS6rMSctMB8kli,"Impeding an enforcement effort isn't free speech, it's criminal.",u_kJPjGNV6x5eK,2025-02-28 07:58:36,2025-02-28 14:53:01,2,5,3,536,24480,2
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tflfwq1hORBUvS6rMSctMB8kli,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfvppJtR7Yp5G6wjhXS1tUfWl9,interfering usually has to be physical in some way ,u_wNBPV49wyvdV,2025-02-28 09:22:08,2025-02-28 14:52:57,3,2,0,513,15360,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tflfwq1hORBUvS6rMSctMB8kli,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfoGrUlrSSjtJiK9AQ95zGPXgr,Not speaking is not impeding. ,u_Hkcc7X8Wd9Rw,2025-02-28 08:19:56,2025-02-28 11:12:13,3,2,3,413,3330,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfoGrUlrSSjtJiK9AQ95zGPXgr,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfqZYgFZr5a0JpoNzaHzBk0fDd,"Saying the words, ""ICE is coming"" would be covered under ""free speech.""",u_s69K4txtVNn3,2025-02-28 08:38:52,2025-02-28 14:52:57,4,3,2,473,379360,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfqZYgFZr5a0JpoNzaHzBk0fDd,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfsy2RAYULu87Pk1Nnt8SmQs2s,It is not,u_O76TXiLuXE8S,2025-02-28 08:58:33,2025-02-28 14:52:58,5,0,2,298,66150,3
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfsy2RAYULu87Pk1Nnt8SmQs2s,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfvtVEV2fSCgbi7x1anjqSlRus,it is lol and i support ice work. but they are exercising their rights. i suggest you educate yourself on your rights more ,u_wNBPV49wyvdV,2025-02-28 09:22:37,2025-02-28 14:53:02,6,2,0,507,15360,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfsy2RAYULu87Pk1Nnt8SmQs2s,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tg8nJzNmnfmSbWDCVJJvmO0Mqm,"I would like to see you have me arrested for saying, ""ICE is coming?""",u_s69K4txtVNn3,2025-02-28 11:08:42,2025-02-28 11:12:36,6,1,0,423,379560,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tg8nJzNmnfmSbWDCVJJvmO0Mqm,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tgCgzwuCQI1GpKJ1cwoDIKjtYv,"Sleet, Hail? Or ICE age? Which ones illegal to warn people about exactly???",u_ZkuNkpcBbzyl,2025-02-28 11:40:45,2025-02-28 11:43:06,7,0,0,350,1094770,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfsy2RAYULu87Pk1Nnt8SmQs2s,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tgCRgDPQlebsHD6dIh5MVX018U,Yet it is,u_ZkuNkpcBbzyl,2025-02-28 11:38:43,2025-02-28 11:39:33,6,0,0,255,1094770,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tflQoVeWXJBNfZNVxYj07gcQtQ,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfodv78a4i7lVI6F8m4O4neJMP,"Nope! Ask those who do the same thing at abortion clinics or disrupt speeches at colleges, etc...",u_qoNbte9xG3kF,2025-02-28 08:23:00,2025-02-28 10:19:46,2,2,0,529,165620,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tflQoVeWXJBNfZNVxYj07gcQtQ,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfstW46VQYcB42Epuks7OGheoc,"There is no unlimited speech rights. Interfering with police, is obstruction of justice.",u_O76TXiLuXE8S,2025-02-28 08:57:57,2025-02-28 14:53:20,2,0,2,477,66150,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfkgTQbRYT1rjUFAKj9ia6DZJY,Waze and Google Maps allows you to warn others about speed traps.,u_QAS6anrAoZ0I,2025-02-28 07:50:27,2025-03-01 11:26:41,1,7,6,511,56200,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfkgTQbRYT1rjUFAKj9ia6DZJY,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfnww2gRggsmHSvIn4ACMWTBlm,I never warn anyone. If they are speeding they deserve to get a ticket. Also whenever I get a notification asking if the speed trap is still there I say no. ,u_vTtJMi3q0b3P,2025-02-28 08:17:18,2025-02-28 19:04:03,2,3,6,502,275520,3
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfnww2gRggsmHSvIn4ACMWTBlm,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfsp00MR0AoWGrJgDZkc6r4I4S,You must be fun at parties. ,u_7iJc6pOPIupa,2025-02-28 08:57:21,2025-02-28 10:57:19,3,2,1,379,38980,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfnww2gRggsmHSvIn4ACMWTBlm,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tg8zIqEjgvB9XKaxCLqEor84X6,The point is that none of this is illegal,u_P5fgWFMYvkl1,2025-02-28 11:10:17,2025-02-28 11:11:57,3,0,0,359,408590,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfnww2gRggsmHSvIn4ACMWTBlm,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tgD6URbsuOHzVocZUSyTILmbXA,You go Road karen!!!,u_ZkuNkpcBbzyl,2025-02-28 11:44:08,2025-02-28 11:44:39,3,0,0,323,1094770,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjHTyxmfXWVgbWa1QgZSvPOLz_r_2tfsgobjQHSGgMhKmLhffYeR7Ay,Nope adjudicated when police cited Someone for flashing their car lights to warn motorist of a radar trap. ,u_zREaG4jYocLp,2025-02-28 08:56:16,2025-02-28 11:13:12,1,2,1,488,490000,0
